# k0x_2;min_population;time_for_min_population;min_fidelity;time_for_min_fidelity;max_fidelity;time_for_max_fidelity;last_fidelity
1.054;0.99622289768343497;10;0.99919414078034374;10;1;0.0001;0.99919414078034374
1.0600000000000001;0.99621719520398522;10;0.99918846717366472;10;1;0.0001;0.99918846717366472
1.0660000000000001;0.9962108462542375;10;0.99918214549848516;10;1;0.0001;0.99918214549848516
1.0720000000000001;0.99620383192698281;10;0.99917515682793534;10;1;0.0001;0.99917515682793534
1.0780000000000001;0.99619613107227034;10;0.99916747998682243;10;1;0.0001;0.99916747998682243
1.0840000000000001;0.99618772015811108;10;0.99915909141204706;10;1;0.0001;0.99915909141204706
1.0900000000000001;0.99617857311263791;10;0.99914996499442932;10;1;0.0001;0.99914996499442932
1.0960000000000001;0.9961686611461037;10;0.9991400719003215;10;1;0.0001;0.9991400719003215
1.1020000000000001;0.99615795255073469;10;0.9991293803710215;10;1;0.0001;0.9991293803710215
1.1080000000000001;0.99614641247553559;10;0.99911785549707377;10;1;0.0001;0.99911785549707377
1.1140000000000001;0.99613400267360031;10;0.99910545896500724;10;1;0.0001;0.99910545896500724
1.1200000000000001;0.99612068121831077;10;0.99909214877288444;10;1;0.0001;0.99909214877288444
1.1260000000000001;0.99610640218517388;10;0.99907787891140143;10;1;0.0001;0.99907787891140143
1.1320000000000001;0.99609111529434025;10;0.99906259900557071;10;1;0.0001;0.99906259900557071
1.1380000000000001;0.99607476550913077;10;0.99904625391230306;10;1;0.0001;0.99904625391230306
1.1440000000000001;0.99605729258480546;10;0.99902878326810518;10;1;0.0001;0.99902878326810518
1.1500000000000001;0.99603863056078101;10;0.99901012098008402;10;1;0.0001;0.99901012098008402
1.1560000000000001;0.9960187071885781;10;0.9989901946525187;10;1;0.0001;0.9989901946525187
1.1619999999999999;0.99599744328636886;10;0.99896892493984779;10;1;0.0001;0.99896892493984779
1.1679999999999999;0.99597475200970409;10;0.99894622481562223;10;1;0.0001;0.99894622481562223
1.1739999999999999;0.99595053802613498;10;0.9989219987451099;10;1;0.0001;0.9989219987451099
1.1799999999999999;0.99592469657941707;10;0.99889614174720054;10;1;0.0001;0.99889614174720054
1.1859999999999999;0.995897112426119;10;0.99886853832838896;10;1;0.0001;0.99886853832838896
1.1919999999999999;0.99586765862528892;10;0.99883906126944133;10;1;0.0001;0.99883906126944133
1.198;0.99583619515745891;10;0.99880757024095768;10;1;0.0001;0.99880757024095768
1.204;0.99580256734516026;10;0.99877391021993656;10;1;0.0001;0.99877391021993656
1.21;0.99576660404247086;10;0.99873790967477283;10;1;0.0001;0.99873790967477283
1.216;0.99572811555388774;10;0.99869937847888002;10;1;0.0001;0.99869937847888002
1.222;0.9956868912363207;10;0.99865810550660805;10;1;0.0001;0.99865810550660805
1.228;0.99564269672721561;10;0.99861385585431661;10;1;0.0001;0.99861385585431661
1.234;0.99559527073191523;10;0.99856636761953055;10;1;0.0001;0.99856636761953055
1.24;0.99554432128809534;10;0.99851534815580034;10;1;0.0001;0.99851534815580034
1.246;0.99548952140809788;10;0.99846046970381785;10;1;0.0001;0.99846046970381785
1.252;0.99543050397828448;10;0.99840136427759185;10;1;0.0001;0.99840136427759185
1.258;0.99536685576751749;10;0.99833761765738915;10;1;0.0001;0.99833761765738915
1.264;0.99529811036264615;10;0.99826876230682837;10;1;0.0001;0.99826876230682837
1.27;0.99522373980583445;10;0.99819426898835228;10;1;0.0001;0.99819426898835228
1.276;0.99514314465514575;10;0.99811353679773995;10;1;0.0001;0.99811353679773995
1.282;0.99505564211881692;10;0.99802588126713687;10;1;0.0001;0.99802588126713687
1.288;0.99496045182602888;10;0.99793052009821959;10;1;0.0001;0.99793052009821959
1.294;0.99485667868067196;10;0.99782655597047565;10;1;0.0001;0.99782655597047565
1.3;0.99474329209597934;10;0.99771295572054697;10;1;0.0001;0.99771295572054697
