# k0x_2;min_population;time_for_min_population;min_fidelity;time_for_min_fidelity;max_fidelity;time_for_max_fidelity;last_fidelity
0.69999999999999996;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.70599999999999996;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.71199999999999997;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.71799999999999997;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.72399999999999998;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.72999999999999998;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.73599999999999999;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.74199999999999999;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.748;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.754;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.76000000000000001;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.76600000000000001;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.77200000000000002;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.77799999999999991;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.78399999999999992;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.78999999999999992;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.79599999999999993;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.80199999999999994;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.80799999999999994;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.81399999999999995;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.81999999999999995;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.82599999999999996;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.83199999999999996;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.83799999999999997;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.84399999999999997;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.84999999999999998;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.85599999999999998;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.86199999999999999;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.86799999999999999;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.874;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.88;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.88600000000000001;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.89200000000000002;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.89800000000000002;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.90400000000000003;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.91000000000000003;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.91600000000000004;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.92200000000000004;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.92800000000000005;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.93399999999999994;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.93999999999999995;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.94599999999999995;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.95199999999999996;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.95799999999999996;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.96399999999999997;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.96999999999999997;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.97599999999999998;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.98199999999999998;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.98799999999999999;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
0.99399999999999999;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.006;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.012;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.018;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.024;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.03;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.036;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.042;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.048;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.054;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.0600000000000001;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.0660000000000001;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.0720000000000001;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.0780000000000001;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.0840000000000001;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.0900000000000001;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.0960000000000001;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.1020000000000001;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.1080000000000001;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.1140000000000001;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.1200000000000001;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.1260000000000001;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.1320000000000001;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.1380000000000001;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.1440000000000001;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.1500000000000001;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.1560000000000001;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.1619999999999999;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.1679999999999999;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.1739999999999999;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.1799999999999999;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.1859999999999999;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.1919999999999999;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.198;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.204;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
