# gamma1Internal;min_population;time_for_min_population;min_fidelity;time_for_min_fidelity;max_fidelity;time_for_max_fidelity;last_fidelity
0.065017446835424111;0.52137989551535247;10;0.52293470358210348;10;1;0.0001;0.52293470358210348
0.065282174557433639;0.5200056567397332;10;0.52155636668364647;10;1;0.0001;0.52155636668364647
0.065546902279443153;0.51863504014553641;10;0.52018166276833777;10;1;0.0001;0.52018166276833777
0.065811630001452667;0.51726803618551687;10;0.51881058226046117;10;1;0.0001;0.51881058226046117
0.066076357723462195;0.51590463533759745;10;0.5174431156095437;10;1;0.0001;0.5174431156095437
0.066341085445471709;0.5145448281047883;10;0.51607925329027426;10;1;0.0001;0.51607925329027426
0.066605813167481223;0.51318860501516572;10;0.51471898580248332;10;1;0.0001;0.51471898580248332
0.066870540889490751;0.51183595662168646;10;0.51336230367095514;10;1;0.0001;0.51336230367095514
0.067135268611500265;0.51048687350227928;10;0.51200919744552098;10;1;0.0001;0.51200919744552098
0.067399996333509793;0.50914134625969132;10;0.51065965770090449;10;1;0.0001;0.51065965770090449
0.067664724055519307;0.50779936552144977;10;0.50931367503668301;10;1;0.0001;0.50931367503668301
0.067929451777528821;0.50646092193974268;10;0.50797124007716854;10;1;0.0001;0.50797124007716854
0.068194179499538349;0.50512600619146697;10;0.50663234347145547;10;1;0.0001;0.50663234347145547
0.068458907221547863;0.50379460897804296;10;0.50529697589323486;10;1;0.0001;0.50529697589323486
0.068723634943557377;0.50246672102537038;10;0.50396512804075;10;1;0.0001;0.50396512804075
0.068988362665566905;0.50114233308387168;10;0.50263679063683997;10;1;0.0001;0.50263679063683997
