# omega_d;r_re_0;r_im_0;r_re_1;r_im_1;last_population_1_0;last_population_1_1;last_population_2_0;last_population_2_1;last_res_population_0;last_res_population_1
5002.0349999999999;0.57160521019766464;0.8205049469630239;-0.98102749803164202;-0.08992838404059024;0.010418210041604429;1.0060561656964313;2.158789732837886e-05;0.00016863190438661077;3.499810528991655;15.435591659253335
5002.04;0.5679514724601884;0.82304179757150808;-0.97900343728410655;-0.10906450107592176;0.01050406433469815;1.0060459935842183;2.1277477197888429e-05;0.00017104725265397334;3.5287942432356747;15.416087359448044
5002.0450000000001;0.56425547596950854;0.82558377196477017;-0.9766139305464665;-0.1281335261720912;0.010590895021706636;1.0060338419754298;2.0966504358742896e-05;0.0001734595678906741;3.5581095534642819;15.393748368263067
5002.0500000000002;0.56051661683532772;0.82813063029785805;-0.97386182581824032;-0.14712507536535788;0.010678715027009058;1.0060197325436586;2.065500568535375e-05;0.00017586754920020136;3.5877608890710357;15.368598675968103
5002.0550000000003;0.55673428518752854;0.8306821201580149;-0.97075035656763009;-0.16602890781453403;0.01076753736214198;1.0060036897293358;2.0343009412509331e-05;0.00017826991131221389;3.6177527107777037;15.340665225671968
5002.0600000000004;0.55290786548814919;0.83323797646557318;-0.96728313339848038;-0.18483494324153865;0.010857375125185101;1.0059857406628134;2.0030545183533656e-05;0.00018066538675578066;3.648089510467567;15.309977847444642
5002.0649999999996;0.54903673682778209;0.83579792140538456;-0.96346413480373649;-0.20353327882901531;0.010948241500884873;1.005965915079591;1.9717644096599225e-05;0.00018305272796739986;3.6787758112684634;15.276569185634431
5002.0699999999997;0.54512027319805545;0.83836166438976079;-0.95929769703934231;-0.22211420554199029;0.011040149761643008;1.005944245228203;1.9404338748771129e-05;0.0001854307093297202;3.7098161679286616;15.240474619627561
5002.0749999999998;0.54115784374714626;0.84092890204347059;-0.95478850317027475;-0.2405682237720225;0.011133113269131658;1.0059207657710107;1.9090663278550121e-05;0.00018779812912807095;3.7412151674052203;15.201732178446608
5002.0799999999999;0.53714881300095851;0.84349931821696178;-0.94994157131988821;-0.25888605832445022;0.011227145476867926;1.0058955136786611;1.8776653405762532e-05;0.00019015381142748378;3.772977429777379;15.160382449399595
5002.085;0.53309254105711035;0.84607258401789043;-0.94476224217950389;-0.27705867265338335;0.011322259933499858;1.0058685281181501;1.8462346469660349e-05;0.00019249660785809232;3.8051076094014107;15.116468481213113
5002.0900000000001;0.52898838374490698;0.84864835785971426;-0.93925616582525473;-0.29507728232425889;0.011418470286884091;1.0058398503356365;1.8147781464916758e-05;0.00019482539930639625;3.8376103963342443;15.070035681990788
5002.0950000000003;0.52483569274932962;0.85122628552328705;-0.93342928789439439;-0.31293336766336444;0.011515790288920242;1.0058095235338189;1.7832999075678241e-05;0.00019713909750715769;3.8704905180141798;15.021131712381278
5002.1000000000004;0.52063381569718425;0.85380600022691644;-0.92728783517683389;-0.33061868556117358;0.011614233801105257;1.0057775927450427;1.7518041707767479e-05;0.00019943664653178066;3.9037527411865103;14.969806374366211
5002.1049999999996;0.51638209620440745;0.85638712269988992;-0.92083830067869643;-0.3481252803968235;0.011713814800749588;1.0057441047001954;1.7202953519260208e-05;0.00020171702416892507;3.937401874054554;14.916111496086284
5002.1099999999997;0.51207987387858434;0.85896926125802719;-0.91408742820941158;-0.36544549407755178;0.0118145473879184;1.0057091076941675;1.6887780449284171e-05;0.0002039792431966205;3.971442768677655;14.860100813077727
5002.1149999999998;0.50772648428798972;0.86155201186837949;-0.90704219656933471;-0.38257197512412811;0.01191644579275406;1.0056726514486285;1.6572570246087051e-05;0.00020622235253696256;4.0058803235001923;14.801829846502532
5002.1199999999999;0.50332125888091783;0.86413495820858921;-0.89970980337428319;-0.39949768684885656;0.012019524383490278;1.0056347869721083;1.6257372493525205e-05;0.000208445438299334;4.040719486116612;14.741355778616231
5002.125;0.49886352486766306;0.86671767170782266;-0.89209764859606611;-0.41621591456552925;0.012123797674797166;1.0055955664187075;1.5942238637065496e-05;0.00021064762470440786;4.0759652561507771;14.678737326074547
5002.1300000000001;0.49435260506108503;0.86929971156754371;-0.88421331787248647;-0.43272027184170581;0.012229280336489725;1.0055550429453142;1.5627222009287386e-05;0.00021282807489009023;4.1116226882607725;14.614034611464659
5002.1350000000002;0.4897878176779038;0.87188062475640737;-0.87606456565026258;-0.44900470578585244;0.012335987202489775;1.0055132705686165;1.5312377855258403e-05;0.00021498599159849865;4.1476968952321105;14.547309033532079
5002.1400000000003;0.48516847610269653;0.8744599459742507;-0.86765929822040211;-0.4650635013687327;0.012443933279943141;1.0054703040215833;1.4997763358127268e-05;0.00021712061774370429;4.1841930511263277;14.478623136542303
5002.1450000000004;0.48049388861685416;0.87703719758041077;-0.85900555670817824;-0.48089128478322413;0.01255313375839175;1.0054261986110531;1.4683437665295859e-05;0.00021923123686081958;4.2211163944511059;14.408040479238986
5002.1499999999996;0.47576335809628045;0.8796118894812458;-0.8501115000771029;-0.496483025847203;0.012663604018873675;1.005381010075894;1.4369461915606199e-05;0.00022131717343677339;4.2584722313091445;14.335625503839886
5002.1549999999997;0.47097618167605348;0.88218351897510383;-0.84098538819706192;-0.51183403947848194;0.012775359642959708;1.0053347944472275;1.4055899267571309e-05;0.00022337779312663934;4.2962659385287214;14.261443405438417
5002.1599999999999;0.46613165039878723;0.88475157054382247;-0.83163556505655278;-0.52693998621466076;0.012888416421312677;1.0052876079104804;1.374281492989465e-05;0.00022541250285154223;4.3345029666361174;14.185560002423312
5002.165;0.46122904883373528;0.88731551559604827;-0.82207044214305869;-0.54179687185402625;0.013002790362054387;1.0052395066703121;1.3430276193515028e-05;0.00022742075078824135;4.3731888427662291;14.108041608075929
5002.1700000000001;0.45626765468415009;0.88987481215228803;-0.81229848206811495;-0.55640104619736941;0.01311849769852534;1.0051905468184728;1.3118352466429035e-05;0.00022940202624734395;4.4123291733711207;14.028954903936135
5002.1750000000002;0.45124673838291018;0.89242890447100265;-0.8023281824794406;-0.5707492009340408;0.013235554896435403;1.0051407842055222;1.2807115311292679e-05;0.00023135585944576538;4.4519296467258389;13.94836681525056
