# k0x_2;min_population;time_for_min_population;min_fidelity;time_for_min_fidelity;max_fidelity;time_for_max_fidelity;last_fidelity
0.97599999999999998;0.99692962838608368;0.31080000000000002;0.99990437864171999;0.45600000000000002;1;0.0001;0.9999045828699844
0.98199999999999998;0.99692981730667563;0.31080000000000002;0.99990461187543556;0.46850000000000003;1;0.0001;0.99990477427146063
0.98799999999999999;0.99692993723837053;0.31080000000000002;0.99990477622892304;0.48100000000000004;1;0.0001;0.99990489010776318
0.99399999999999999;0.99692998863377214;0.31080000000000002;0.99990487213004364;0.51219999999999999;1;0.0001;0.99990493075456777
1;0.99692997174679565;0.31080000000000002;0.9999048963756394;9.9998000000000005;1;0.0001;0.99990489637582514
1.006;0.99692988663431559;0.31080000000000002;0.99990478692515172;10;1;0.0001;0.99990478692515172
1.012;0.99692973315665678;0.31080000000000002;0.99990460214557442;10;1;0.0001;0.99990460214557442
1.018;0.99692951097680915;0.31080000000000002;0.99990434156868124;10;1;0.0001;0.99990434156868124
1.024;0.99692921955844993;0.31080000000000002;0.99990400451174544;10;1;0.0001;0.99990400451174544
1.03;0.99692885816269883;0.31080000000000002;0.99990359007412422;10;1;0.0001;0.99990359007412422
1.036;0.99692842571261675;0.29830000000000001;0.9999030971320253;10;1;0.0001;0.9999030971320253
1.042;0.99692792040559042;0.29830000000000001;0.99990252433197202;10;1;0.0001;0.99990252433197202
1.048;0.9969273414652835;0.29830000000000001;0.99990187008278675;10;1;0.0001;0.99990187008278675
1.054;0.99692668727054257;0.29830000000000001;0.99990113254588464;10;1;0.0001;0.99990113254588464
1.0600000000000001;0.99692595490788871;0.2858;0.99990030962437915;10;1;0.0001;0.99990030962437915
1.0660000000000001;0.99692514197836135;0.27960000000000002;0.99989939894972957;10;1;0.0001;0.99989939894972957
1.0720000000000001;0.99692424606969099;0.27960000000000002;0.99989839786707113;10;1;0.0001;0.99989839786707113
1.0780000000000001;0.99692326322762626;0.2671;0.99989730341821736;10;1;0.0001;0.99989730341821736
1.0840000000000001;0.99692219063907483;0.2671;0.99989611232236131;10;1;0.0001;0.99989611232236131
1.0900000000000001;0.99692102213527289;0.25459999999999999;0.99989482095441651;10;1;0.0001;0.99989482095441651
1.0960000000000001;0.99691975459016124;9.9981000000000009;0.99989342532042536;10;1;0.0001;0.99989342532042536
1.1020000000000001;0.99691820578953105;9.9981000000000009;0.99989192103019009;10;1;0.0001;0.99989192103019009
1.1080000000000001;0.99691654323409173;9.9981000000000009;0.99989030326619599;10;1;0.0001;0.99989030326619599
1.1140000000000001;0.99691476161264625;9.9981000000000009;0.99988856674913906;10;1;0.0001;0.99988856674913906
1.1200000000000001;0.99691285511232353;9.9981000000000009;0.99988670569878635;10;1;0.0001;0.99988670569878635
1.1260000000000001;0.99691081737515552;9.9981000000000009;0.99988471379063903;10;1;0.0001;0.99988471379063903
1.1320000000000001;0.99690864144865587;9.9981000000000009;0.99988258410660191;10;1;0.0001;0.99988258410660191
1.1380000000000001;0.99690631973110089;9.9981000000000009;0.99988030908035264;10;1;0.0001;0.99988030908035264
1.1440000000000001;0.99690384390934983;9.9981000000000009;0.99987788043526105;10;1;0.0001;0.99987788043526105
1.1500000000000001;0.99690120488940603;9.9981000000000009;0.9998752891150452;10;1;0.0001;0.9998752891150452
1.1560000000000001;0.99689839271774594;9.9981000000000009;0.99987252520520808;10;1;0.0001;0.99987252520520808
1.1619999999999999;0.99689539649307868;9.9981000000000009;0.99986957784490194;10;1;0.0001;0.99986957784490194
1.1679999999999999;0.996892204266147;9.9981000000000009;0.99986643512684326;10;1;0.0001;0.99986643512684326
1.1739999999999999;0.99688880292668047;9.9981000000000009;0.9998630839843794;10;1;0.0001;0.9998630839843794
1.1799999999999999;0.99688517807490573;9.9981000000000009;0.99985951006312401;10;1;0.0001;0.99985951006312401
1.1859999999999999;0.99688131387591028;9.9981000000000009;0.99985569757544157;10;1;0.0001;0.99985569757544157
1.1919999999999999;0.99687719289345866;9.9981000000000009;0.99985162913439551;10;1;0.0001;0.99985162913439551
1.198;0.99687279590066968;9.9981000000000009;0.9998472855645556;10;1;0.0001;0.9998472855645556
1.204;0.99686810166308737;9.9981000000000009;0.99984264568520298;10;1;0.0001;0.99984264568520298
1.21;0.99686308669035417;9.9981000000000009;0.99983768606213974;10;1;0.0001;0.99983768606213974
1.216;0.99685772495026714;9.9981000000000009;0.99983238072187552;10;1;0.0001;0.99983238072187552
1.222;0.99685198753947601;9.9981000000000009;0.99982670082245895;10;1;0.0001;0.99982670082245895
1.228;0.99684584230254814;9.9981000000000009;0.99982061427266078;10;1;0.0001;0.99982061427266078
1.234;0.99683925339027413;9.9981000000000009;0.99981408529039373;10;1;0.0001;0.99981408529039373
1.24;0.99683218074575308;9.9981000000000009;0.99980707388888357;10;1;0.0001;0.99980707388888357
1.246;0.99682457950467929;9.9981000000000009;0.99979953527702292;10;1;0.0001;0.99979953527702292
1.252;0.99681607800957162;0.18590000000000001;0.99979141915690473;10;1;0.0001;0.99979141915690473
1.258;0.99680652418742377;0.19220000000000001;0.99978266889796408;10;1;0.0001;0.99978266889796408
1.264;0.99679612484175895;0.19220000000000001;0.99977322056253448;10;1;0.0001;0.99977322056253448
1.27;0.996784811693599;0.19220000000000001;0.99976261557366131;0.19570000000000001;1;0.0001;0.99976300175123989
1.276;0.99677241465817878;0.19840000000000002;0.99975033777756472;0.19870000000000002;1;0.0001;0.99975193022925113
1.282;0.99675887315256906;0.19840000000000002;0.99973689200906479;0.20130000000000001;1;0.0001;0.99973991228460513
1.288;0.99674399703184835;0.20470000000000002;0.99972213437635049;0.2049;1;0.0001;0.99972684075714313
1.294;0.99672766989438955;0.20470000000000002;0.99970589949869515;0.2082;1;0.0001;0.99971259266023171
1.3;0.99670961648512657;0.2109;0.99968799244091877;0.21230000000000002;1;0.0001;0.99969702629646118
